url,Citazioni
conf/uc/ucnc2016,38
conf/uc/ucnc2017,11
conf/uc/ucnc2018,20
conf/uc/ucnc2019,18
conf/ucami/ucami2012,108
conf/ucami/ucami2013,89
conf/ucami/ucami2014,128
conf/ucami/ucami2015,58
conf/ucami/ucami2016-1,70
conf/ucami/ucami2016-2,52
conf/ucami/ucami2017,63
conf/ucami/ucami2018,63
conf/ucami/ucami2019,20
conf/ucc/ucc2017,33
conf/ucc/ucc2017c,58
conf/ucc/ucc2019,8
conf/ucc/ucc2019c,7
conf/ucma/ucma2010,14
conf/ucma/ucma2011-1,24
conf/ucma/ucma2011-2,102
conf/ucs/ucs2004,95
conf/ucs/ucs2006,164
conf/ucs/ucs2007,138
conf/udmv/udmv2014,5
conf/udmv/udmv2015,3
conf/udmv/udmv2016,3
conf/uiall/uiall2002,133
conf/uiall/uiall2004,149
conf/uic/uic2006,526
conf/uic/uic2007,501
conf/uic/uic2008,206
conf/uic/uic2009,219
conf/uic/uic2010,280
conf/uic/uic2011,117
conf/uist/uist1988,112
conf/uist/uist1989,161
conf/uist/uist1990,216
conf/uist/uist1991,404
conf/uist/uist1992,245
conf/uist/uist1993,591
conf/uist/uist1994,696
conf/uist/uist1995,606
conf/uist/uist1996,570
conf/uist/uist1997,1037
conf/uist/uist1998,548
conf/uist/uist1999,502
conf/uist/uist2000,872
conf/uist/uist2001,1199
conf/uist/uist2002,749
conf/uist/uist2003,1137
conf/uist/uist2004,1311
conf/uist/uist2005,1258
conf/uist/uist2006,970
conf/uist/uist2007,1218
conf/uist/uist2008,849
conf/uist/uist2009,1130
conf/uist/uist2010,1752
conf/uist/uist2010a,178
conf/uist/uist2011,2852
conf/uist/uist2011a,168
conf/uist/uist2012,1917
conf/uist/uist2012a,119
conf/uist/uist2013,2003
conf/uist/uist2013a,126
conf/uist/uist2014,2019
conf/uist/uist2014a,179
conf/uist/uist2015,1646
conf/uist/uist2015a,118
conf/uist/uist2016,1486
conf/uist/uist2016a,230
conf/uist/uist2017,775
conf/uist/uist2017a,81
conf/uist/uist2018,442
conf/uist/uist2018a,88
conf/uist/uist2019,258
conf/uist/uist2019a,7
conf/uist/uist2020,7
conf/ukcbr/ukcbr1995,49
conf/ukci/ukci2016,58
conf/ukci/ukci2017,17
conf/ukci/ukci2018,39
conf/ukci/ukci2019,10
conf/ukicer/ukicer2019,6
conf/ukmas/ukmasLNCS2002,59
conf/um/um2001,310
conf/um/um2003,457
conf/um/um2005,639
conf/um/um2007,481
conf/um/umap2009,365
conf/um/umap2010,437
conf/um/umap2011,556
conf/um/umap2011w,110
conf/um/umap2012,466
conf/um/umap2013,237
conf/um/umap2014,284
conf/um/umap2015,176
conf/um/umap2016,244
conf/um/umap2017,328
conf/um/umap2017a,159
conf/um/umap2018,138
conf/um/umap2018a,77
conf/um/umap2019,64
conf/um/umap2019a,52
conf/um/umap2020,12
conf/um/umap2020a,11
conf/umc/umc2002,128
conf/uml/ml2004,89
conf/uml/models2005,433
conf/uml/models2005se,564
conf/uml/uml1998,194
conf/uml/uml1999,574
conf/uml/uml2000,493
conf/uml/uml2001,732
conf/uml/uml2003,463
conf/uml/uml2004,270
conf/umwelt/umwelt1987,16
conf/umwelt/umwelt1989,45
conf/umwelt/umwelt1990,7
conf/umwelt/umwelt1991,22
conf/umwelt/umwelts1990,45
conf/umwelt/vumwelt1989,4
conf/umwelt/vumwelt1990,10
conf/unet/unet2015,33
conf/unet/unet2016,53
conf/unet/unet2017,26
conf/unet/unet2018,12
conf/unu/unu2002,116
conf/upp/upp2004,227
conf/urbiot/urbiot2016,72
conf/usab/usab2007,147
conf/usab/usab2008,417
conf/usab/usab2009,270
conf/usab/usab2010,204
conf/usab/usab2011,169
conf/usm/usm2000,29
conf/utp/utp2006,99
conf/utp/utp2008,65
conf/utp/utp2010,56
conf/utp/utp2012,46
conf/utp/utp2014,38
conf/utp/utp2016,25
conf/utp/utp2019,8
conf/uxtv/uxtv2008,175
conf/vaam/vaam2014,10
conf/vaam/vaam2016,10
conf/vahc/vahc2015,5
conf/valuetools/infq2017,3
conf/valuetools/valuetools2014,43
conf/valuetools/valuetools2016,54
conf/valuetools/valuetools2017,47
conf/valuetools/valuetools2019,9
conf/valuetools/valuetools2020,3
conf/vamos/vamos2011,164
conf/vamos/vamos2012,406
conf/vamos/vamos2013,247
conf/vamos/vamos2014,93
conf/vamos/vamos2015,72
conf/vamos/vamos2016,66
conf/vamos/vamos2017,77
conf/vamos/vamos2018,38
conf/vamos/vamos2019,30
conf/vamos/vamos2020,21
conf/vare/vare2013,442
conf/vast/gch2014,8
conf/vast/gch2016,4
conf/vast/gch2017,3
conf/vast/gch2018,10
conf/vast/vast2001,421
conf/vbc/vbc1992,420
conf/vbc/vbc1994,290
conf/vcbm/vcbm2014,2
conf/vcbm/vcbm2015,1
conf/vcbm/vcbm2016,4
conf/vcbm/vcbm2018,1
conf/vcbm/vcbm2019,3
conf/vchci/vchci1993,41
conf/vcip/vcip2004,479
conf/vcip/vcip2007,140
conf/vcip/vcip2010,223
conf/vda/vda2002,36
conf/vda/vda2003,25
conf/vda/vda2004,63
conf/vda/vda2005,175
conf/vda/vda2006,71
conf/vda/vda2007,48
conf/vda/vda2008,35
conf/vda/vda2009,36
conf/vda/vda2010,22
conf/vda/vda2011,59
conf/vda/vda2012,27
conf/vda/vda2013,66
conf/vda/vda2014,17
conf/vda/vda2015,25
conf/vdat/vdat2012,87
conf/vdat/vdat2013,43
conf/vdat/vdat2017,16
conf/vdat/vdat2018,13
conf/vdat/vdat2019,4
conf/vdmb/vdmb2006,23
conf/vecos/vecos2017,7
conf/vecos/vecos2018,10
conf/vecos/vecos2019,2
conf/vecpar/vecpar1996,41
conf/vecpar/vecpar1998,65
conf/vecpar/vecpar2000,42
conf/vecpar/vecpar2002,142
conf/vecpar/vecpar2004,92
conf/vecpar/vecpar2006,127
conf/vecpar/vecpar2008,80
conf/vecpar/vecpar2010,221
conf/vecpar/vecpar2012,92
conf/vecpar/vecpar2014,48
conf/vecpar/vecpar2016,6
conf/vecpar/vecpar2018,7
conf/vee/vee2005,520
conf/vee/vee2006,283
conf/vee/vee2007,636
conf/vee/vee2008,774
conf/vee/vee2009,905
conf/vee/vee2010,178
conf/vee/vee2011,468
conf/vee/vee2012,257
conf/vee/vee2013,217
conf/vee/vee2014,185
conf/vee/vee2015,129
conf/vee/vee2016,69
conf/vee/vee2017,61
conf/vee/vee2018,11
conf/vee/vee2019,21
conf/vehits/vehits2015,24
conf/vehits/vehits2016,14
conf/vehits/vehits2017,35
conf/vehits/vehits2018,28
conf/vehits/vehits2019,11
conf/vehits/vehits2020,2
conf/vem/vem2019,2
conf/verwaltung/verwaltung1980,7
conf/verwaltung/verwaltung1983,2
conf/verwaltung/verwaltung1983k,12
conf/verwaltung/verwaltung1984,5
conf/vietcrypt/vietcrypt2006,197
conf/view/view2006,21
conf/vigta/vigta2012,25
conf/vigta/vigta2013,23
conf/vikingplop/vikingplop2014,11
conf/vikingplop/vikingplop2016,28
conf/vikingplop/vikingplop2017,17
conf/vipc/vipc2010,102
conf/vipc/vipc2011,44
conf/vipc/vipc2012,46
conf/vipc/vipc2013,34
conf/vipc/vipc2014,14
conf/vipc/vipc2015,7
conf/vis/vis91,12
conf/visalg/visalg1988,14
conf/visapp/visapp2014-2,2
conf/visapp/visapp2014-3,4
conf/visapp/visapp2015-1,177
conf/visapp/visapp2015-2,103
conf/visapp/visapp2015-3,98
conf/visapp/visapp2016-1,72
conf/visapp/visapp2016-2,133
conf/visapp/visapp2017-1,62
conf/visapp/visapp2017-2,97
conf/visapp/visapp2017-3,59
conf/visapp/visapp2018-1,44
conf/visapp/visapp2018-2,42
conf/visapp/visapp2019-1,24
conf/visapp/visapp2019-2,42
conf/visapp/visapp2020-1,1
conf/visapp/visapp2020-2,6
conf/visapp/visigrapp2006,59
conf/visapp/visigrapp2007,31
conf/visapp/visigrapp2008,20
conf/visapp/visigrapp2009,35
conf/visapp/visigrapp2010,33
conf/visapp/visigrapp2012,39
conf/visapp/visigrapp2014,7
conf/visapp/visigrapp2015,15
conf/vismath/vismath1995,108
conf/vismath/vismath1997,160
conf/vismath/vismath2002,603
conf/vissci/vissci1995,61
conf/vissci/vissci1997,127
conf/vissym/envirvis2015,1
conf/vissym/eurorvvv2016,1
conf/vissym/eurovis2014,9
conf/vissym/eurovis2015,15
conf/vissym/eurovis2016,5
conf/vissym/eurovis2017,5
conf/vissym/eurovis2018,4
conf/vissym/eurovis2019,1
conf/vissym/p2018,1
conf/vissym/p2019,1
conf/vissym/stars2014,12
conf/vissym/stars2015,11
conf/vissym/va2014,3
conf/vissym/va2015,3
conf/vissym/va2016,2
conf/vissym/va2017,3
conf/vissym/va2018,2
conf/visual/visual1996,13
conf/visual/visual2000,178
conf/visual/visual2002,126
conf/visual/visual2005,68
conf/visual/visual2007,89
conf/visual/visual2008,70
conf/vizsec/vizsec2004,820
conf/vizsec/vizsec2006,129
conf/vizsec/vizsec2007,131
conf/vizsec/vizsec2008,138
conf/vizsec/vizsec2010,82
conf/vizsec/vizsec2011,187
conf/vizsec/vizsec2012,95
conf/vizsec/vizsec2013,73
conf/vizsec/vizsec2014,86
conf/vlbv/vlbv2003,90
conf/vlbv/vlbv2005,25
conf/vldb/adms2016,13
conf/vldb/bidu2018,1
conf/vldb/bigoq2015,32
conf/vldb/bpoe2014,79
conf/vldb/data4u2014,7
conf/vldb/dbrank2013,8
conf/vldb/dmah2016,9
conf/vldb/dmah2017,26
conf/vldb/imdm2014s,20
conf/vldb/imdm2014s,12
conf/vldb/imdm2015,33
conf/vldb/mates2017,8
conf/vldb/polydmah2018,6
conf/vldb/polydmah2019,3
conf/vldb/ssw2012,3
conf/vldb/ssw2013,37
conf/vldb/vldb75,524
conf/vldbw/vldbw1999,23
conf/vlsi/vlsisoc2003s,32
conf/vlsi/vlsisoc2005,30
conf/vlsi/vlsisoc2006s,24
conf/vlsi/vlsisoc2007s,6
conf/vlsi/vlsisoc2008s,11
conf/vlsi/vlsisoc2009,9
conf/vlsi/vlsisoc2010s,18
conf/vlsi/vlsisoc2011s,30
conf/vlsi/vlsisoc2012s,11
conf/vlsi/vlsisoc2013s,5
conf/vlsi/vlsisoc2015s,5
conf/vlsi/vlsisoc2016s,2
conf/vlsm/vlsm2005,207
conf/vm/vm1979,4
conf/vmcai/vmcai2002,131
conf/vmcai/vmcai2004,807
conf/vmcai/vmcai2005,705
conf/vmcai/vmcai2006,541
conf/vmcai/vmcai2007,462
conf/vmcai/vmcai2008,202
conf/vmcai/vmcai2009,312
conf/vmcai/vmcai2010,190
conf/vmcai/vmcai2011,574
conf/vmcai/vmcai2012,384
conf/vmcai/vmcai2013,375
conf/vmcai/vmcai2014,202
conf/vmcai/vmcai2015,181
conf/vmcai/vmcai2016,163
conf/vmcai/vmcai2017,82
conf/vmcai/vmcai2018,60
conf/vmcai/vmcai2019,23
conf/vmcai/vmcai2020,8
conf/vmv/vmv2014,2
conf/vmv/vmv2015,1
conf/vmv/vmv2016,2
conf/vmv/vmv2017,5
conf/vmv/vmv2018,2
conf/voss/voss2004,241
conf/voteid/voteid2007,108
conf/voteid/voteid2009,42
conf/voteid/voteid2011,77
conf/voteid/voteid2013,41
conf/voteid/voteid2015,69
conf/voteid/voteid2016,21
conf/voteid/voteid2017,30
conf/voteid/voteid2018,15
conf/voteid/voteid2019,6
conf/vrcai/vrcai2004,312
conf/vrcai/vrcai2008,121
conf/vrcai/vrcai2009,160
conf/vrcai/vrcai2010,125
conf/vrcai/vrcai2011,231
conf/vrcai/vrcai2012,135
conf/vrcai/vrcai2013,91
conf/vrcai/vrcai2014,71
conf/vrcai/vrcai2015,6
conf/vrcai/vrcai2016,68
conf/vrcai/vrcai2018,13
conf/vrcai/vrcai2019,13
conf/vrcai/vrcia2006,375
conf/vric/vric2012,106
conf/vric/vric2013,45
conf/vric/vric2014,131
conf/vric/vric2015,57
conf/vric/vric2017,19
conf/vric/vric2018,40
conf/vrml/vrml2000,113
conf/vrml/vrml2001,93
conf/vrml/vrml2002,216
conf/vrml/vrml95,125
conf/vrml/vrml97,143
conf/vrml/vrml98,71
conf/vrml/vrml99,74
conf/vrml/web3d2003,139
conf/vrml/web3d2004,250
conf/vrml/web3d2005,100
conf/vrml/web3d2006,150
conf/vrml/web3d2007,129
conf/vrml/web3d2008,77
conf/vrml/web3d2009,182
conf/vrml/web3d2010,99
conf/vrml/web3d2011,125
conf/vrml/web3d2012,88
conf/vrml/web3d2013,125
conf/vrml/web3d2014,62
conf/vrml/web3d2015,87
conf/vrml/web3d2016,52
conf/vrml/web3d2017,49
conf/vrml/web3d2018,38
conf/vrml/web3d2019,5
conf/vrtch/vrtch2018,5
conf/vsl/kr4hc2014,4
conf/vsmm/vsmm2006,109
conf/vsmm/vsmm2007,26
conf/vstte/vstte2005,228
conf/vstte/vstte2008,1
conf/vstte/vstte2008,166
conf/vstte/vstte2010,165
conf/vstte/vstte2012,206
conf/vstte/vstte2013,128
conf/vstte/vstte2014,72
conf/vstte/vstte2015,36
conf/vstte/vstte2016,33
conf/vstte/vstte2017,30
conf/vstte/vstte2018,24
conf/vstte/vstte2019,5
conf/vvg/vvg2005,1
conf/vvs/vvs92,362
conf/vvs/vvs95,621
conf/vw/vw2000,81
conf/w2gis/w2gis2004,71
conf/w2gis/w2gis2005,80
conf/w2gis/w2gis2006,109
conf/w2gis/w2gis2007,100
conf/w2gis/w2gis2008,33
conf/w2gis/w2gis2009,68
conf/w2gis/w2gis2010,42
conf/w2gis/w2gis2012,42
conf/w2gis/w2gis2013,47
conf/w2gis/w2gis2014,45
conf/w2gis/w2gis2015,18
conf/w2gis/w2gis2017,10
conf/w2gis/w2gis2018,7
conf/w2gis/w2gis2019,8
conf/w4a/w4a2004,111
conf/w4a/w4a2005,115
conf/w4a/w4a2006,94
conf/w4a/w4a2007,296
conf/w4a/w4a2008,137
conf/w4a/w4a2009,162
conf/w4a/w4a2010,210
conf/w4a/w4a2011,91
conf/w4a/w4a2012,172
conf/w4a/w4a2013,282
conf/w4a/w4a2014,168
conf/w4a/w4a2015,194
conf/w4a/w4a2016,142
conf/w4a/w4a2017,82
conf/w4a/w4a2018,63
conf/w4a/w4a2019,34
conf/w4a/w4a2020,5
conf/waa/waa2001,39
conf/wabi/wabi2001,167
conf/wabi/wabi2002,454
conf/wabi/wabi2003,289
conf/wabi/wabi2004,283
conf/wabi/wabi2005,219
conf/wabi/wabi2006,258
conf/wabi/wabi2007,164
conf/wabi/wabi2008,199
conf/wabi/wabi2009,125
conf/wabi/wabi2010,109
conf/wabi/wabi2011,81
conf/wabi/wabi2012,229
conf/wabi/wabi2013,135
conf/wabi/wabi2014,147
conf/wabi/wabi2015,75
conf/wabi/wabi2016,81
conf/wac/wac2004,84
conf/wac/wac2005,85
conf/wacc/wacc1999,288
conf/wadgmm/wadgmm2010,31
conf/wads/wads2001,278
conf/wads/wads2003,317
conf/wads/wads2005,231
conf/wads/wads2007,219
conf/wads/wads2009,180
conf/wads/wads2011,169
conf/wads/wads2013,125
conf/wads/wads2015,103
conf/wads/wads2017,76
conf/wads/wads2019,35
conf/wads/wads89,201
conf/wads/wads93,209
conf/wads/wads95,306
conf/wads/wads97,195
conf/wads/wads99,220
conf/wadt/wadt1999,124
conf/wadt/wadt2001,43
conf/wadt/wadt2002,147
conf/wadt/wadt2004,73
conf/wadt/wadt2006,55
conf/wadt/wadt2008,87
conf/wadt/wadt2010,17
conf/wadt/wadt2012,47
conf/wadt/wadt2014,10
conf/wadt/wadt2016,23
conf/wadt/wadt2018,3
conf/wadt/wadt97,250
conf/wadt/wadt98,36
conf/wae/wae1999,195
conf/wae/wae2000,84
conf/wae/wae2001,96
conf/waf/waf2018,6
conf/wafr/wafr2002,201
conf/wafr/wafr2004,198
conf/wafr/wafr2006,157
conf/wafr/wafr2008,231
conf/wafr/wafr2010,138
conf/wafr/wafr2012,288
conf/wafr/wafr2014,175
conf/wafr/wafr2016,2
conf/wafr/wafr2018,6
conf/waga/waga1990,81
conf/waifi/waifi2007,253
conf/waifi/waifi2008,72
conf/waifi/waifi2010,132
conf/waifi/waifi2012,30
conf/waifi/waifi2014,24
conf/waifi/waifi2016,30
conf/waifi/waifi2018,11
conf/waim/waim2001,116
conf/waim/waim2002,92
conf/waim/waim2003,176
conf/waim/waim2004,197
conf/waim/waim2005,219
conf/waim/waim2006,181
conf/waim/waim2007,277
conf/waim/waim2009,164
conf/waim/waim2010,199
conf/waim/waim2011,184
conf/waim/waim2012,77
conf/waim/waim2013,158
conf/waim/waim2014,216
conf/waim/waim2015,104
conf/waim/waim2016-1,42
conf/waim/waim2016-2,32
conf/waim/waimw2010,114
conf/waim/waimw2011,45
conf/waim/waimw2012,28
conf/waim/waimw2013,37
conf/waim/waimw2014,40
conf/waim/waimw2015,27
conf/waim/waimw2016,37
conf/walcom/walcom2008,49
conf/walcom/walcom2009,63
conf/walcom/walcom2010,105
conf/walcom/walcom2011,55
conf/walcom/walcom2012,32
conf/walcom/walcom2013,40
conf/walcom/walcom2014,34
conf/walcom/walcom2015,21
conf/walcom/walcom2016,31
conf/walcom/walcom2017,41
conf/walcom/walcom2018,18
conf/walcom/walcom2019,21
conf/walcom/walcom2020,6
conf/waoa/waoa2003,78
conf/waoa/waoa2004,91
conf/waoa/waoa2005,121
conf/waoa/waoa2006,112
conf/waoa/waoa2007,66
conf/waoa/waoa2008,89
conf/waoa/waoa2009,114
conf/waoa/waoa2010,39
conf/waoa/waoa2011,58
conf/waoa/waoa2012,82
conf/waoa/waoa2013,20
conf/waoa/waoa2014,58
conf/waoa/waoa2015,34
conf/waoa/waoa2016,6
conf/waoa/waoa2017,30
conf/waoa/waoa2018,10
conf/waoa/waoa2019,3
conf/wapcv/wapcv2004,67
conf/wapcv/wapcv2007,94
conf/wapcv/wapcv2008,48
conf/wasa/wasa2006,98
conf/wasa/wasa2008,218
conf/wasa/wasa2009,185
conf/wasa/wasa2010,149
conf/wasa/wasa2011,84
conf/wasa/wasa2012,117
conf/wasa/wasa2013,86
conf/wasa/wasa2014,57
conf/wasa/wasa2015,182
conf/wasa/wasa2016,57
conf/wasa/wasa2017,67
conf/wasa/wasa2018,39
conf/wasa/wasa2019,10
conf/wasa/wasa2020-1,1
conf/waw/waw2004,118
conf/waw/waw2006,87
conf/waw/waw2007,332
conf/waw/waw2009,135
conf/waw/waw2010,89
conf/waw/waw2011,42
conf/waw/waw2012,74
conf/waw/waw2013,97
conf/waw/waw2014,44
conf/waw/waw2015,44
conf/waw/waw2016,19
conf/waw/waw2017,8
conf/waw/waw2018,14
conf/waw/waw2019,3
conf/wbdb/wbdb2012,101
conf/wbdb/wbdb2013,61
conf/wbdb/wbdb2014,22
conf/wbdb/wbdb2015,23
conf/wbir/wbir2003,196
conf/wbir/wbir2006,203
conf/wbir/wbir2010,126
conf/wbir/wbir2012,77
conf/wbir/wbir2014,38
conf/wbir/wbir2018,11
conf/wbir/wbir2020,2
conf/wbl/wbl2008,27
conf/wbma/wbma2016,9
conf/wbma/wbma2017,5
conf/wbma/wbma2018,4
conf/wbma/wbma2019,2
conf/wcae/wcae1996,7
conf/wcae/wcae1997,4
conf/wcae/wcae1998,12
conf/wcae/wcae1999,3
conf/wcae/wcae2000,19
conf/wcae/wcae2002,35
conf/wcae/wcae2003,20
conf/wcae/wcae2004,57
conf/wcae/wcae2005,18
conf/wcae/wcae2006,13
conf/wcc/wcc2005,188
conf/wccce/wccce2010,38
conf/wccce/wccce2014,24
conf/wccce/wccce2016,24
conf/wccce/wccce2017,5
conf/wccce/wccce2018,14
conf/wccce/wccce2019,8
conf/wcce/wcce1995,99
conf/wcce/wcce2009,60
conf/wcce/wcce2017,56
conf/wcci/wcci2008,114
conf/wcci/wcci2012,50
conf/wce/lnee39,80
conf/wcflp/wcflp2005,33
conf/wcgo/wcgo2019,28
conf/wci/wci2015,164
conf/wcii/wcii2002,19
conf/wcsc/wcsc2013,83
conf/wcsc/wcsc2014,26
conf/wcsc/wcsc2016,31
conf/wcss/wcss2006,77
conf/wcss/wcss2008,46
conf/wcss/wcss2012,9
conf/wcw/wcw2003,90
conf/wcw/wcw2004,69
conf/wdag/disc2000,259
conf/wdag/disc2001,382
conf/wdag/disc2002,308
conf/wdag/disc2003,188
conf/wdag/disc2004,307
conf/wdag/disc2005,506
conf/wdag/disc2006,784
conf/wdag/disc2007,239
conf/wdag/disc2008,365
conf/wdag/disc2009,236
conf/wdag/disc2010,380
conf/wdag/disc2011,221
conf/wdag/disc2012,315
conf/wdag/disc2013,247
conf/wdag/disc2014,261
conf/wdag/disc2015,170
conf/wdag/disc2016,178
conf/wdag/disc99,182
conf/wdag/wdag89,262
conf/wdag/wdag90,131
conf/wdag/wdag92,179
conf/wdag/wdag93,88
conf/wdag/wdag96,171
conf/wdia/wdia2012,72
conf/wea/sea2009,165
conf/wea/sea2010,356
conf/wea/sea2011,404
conf/wea/sea2012,199
conf/wea/sea2013,242
conf/wea/sea2014,320
conf/wea/sea2015,86
conf/wea/sea2016,46
conf/wea/wea2003,112
conf/wea/wea2004,226
conf/wea/wea2005,413
conf/wea/wea2006,166
conf/wea/wea2007,301
conf/wea/wea2008,379
conf/wea2/wea2016,25
conf/wea2/wea2017,57
conf/wea2/wea2018-1,27
conf/wea2/wea2018-2,17
conf/wea2/wea2019,20
conf/web/web2008,61
conf/web/web2009,22
conf/web/web2011,30
conf/web/web2015,11
conf/web/web2016,2
conf/web/web2018,1
conf/webdb/webdb1998,306
conf/webdb/webdb2004,433
conf/webdb/webdb2010,36
conf/webdb/webdb2015,6
conf/webdb/webdb2016,17
conf/webdb/webdb2017,6
conf/webdb/webdb2018,6
conf/webdb/webdbs2000,237
conf/webeng/webeng2001,102
conf/webi/webi2017,321
conf/webi/webi2019c,24
conf/webist/webist2006sp,60
conf/webist/webist2007sp,26
conf/webist/webist2008sp,48
conf/webist/webist2009sp,29
conf/webist/webist2010sp,37
conf/webist/webist2011sp,19
conf/webist/webist2012sp,85
conf/webist/webist2013,1
conf/webist/webist2013sp,21
conf/webist/webist2014-1,7
conf/webist/webist2014-2,5
conf/webist/webist2014sp,17
conf/webist/webist2015,98
conf/webist/webist2015sp,15
conf/webist/webist2016-1,35
conf/webist/webist2016-2,61
conf/webist/webist2016sp,5
conf/webist/webist2017,68
conf/webist/webist2017sp,11
conf/webist/webist2018,21
conf/webist/webist2019,11
conf/webmedia/webmedia2005,36
conf/webmedia/webmedia2006,42
conf/webmedia/webmedia2008,27
conf/webmedia/webmedia2009,28
conf/webmedia/webmedia2012,108
conf/webmedia/webmedia2013,75
conf/webmedia/webmedia2014,47
conf/webmedia/webmedia2015,75
conf/webmedia/webmedia2016,72
conf/webmedia/webmedia2017,62
conf/webmedia/webmedia2018,23
conf/webmedia/webmedia2019,9
conf/webmine/webmine2006,46
conf/websci/ddi2016,8
conf/websci/websci2011,376
conf/websci/websci2012,720
conf/websci/websci2013,524
conf/websci/websci2014,236
conf/websci/websci2015,111
conf/websci/websci2016,204
conf/websci/websci2017,279
conf/websci/websci2018,82
conf/websci/websci2019,158
conf/websci/websci2019c,4
conf/websci/websci2020,6
conf/websci/websci2020c,1
conf/weis/weis2011s,133
conf/welcom/welcom2001,157
conf/wes/wes2002,346
conf/wes/wes2003,28
conf/wfe/wfe1989,3
conf/wflp/wflp2009,28
conf/wflp/wflp2010,30
conf/wflp/wflp2011,47
conf/wflp/wflp2018,5
conf/wg/wg2000,48
conf/wg/wg2001,159
conf/wg/wg2002,204
conf/wg/wg2003,208
conf/wg/wg2004,245
conf/wg/wg2005,168
conf/wg/wg2006,177
conf/wg/wg2007,85
conf/wg/wg2008,122
conf/wg/wg2009,56
conf/wg/wg2010,130
conf/wg/wg2011,127
conf/wg/wg2012,67
conf/wg/wg2013,52
conf/wg/wg2014,90
conf/wg/wg2015,45
conf/wg/wg2016,28
conf/wg/wg2017,50
conf/wg/wg2018,31
conf/wg/wg2019,13
conf/wg/wg2020,2
conf/wg/wg80,64
conf/wg/wg86,57
conf/wg/wg87,74
conf/wg/wg88,66
conf/wg/wg89,141
conf/wg/wg90,86
conf/wg/wg91,102
conf/wg/wg92,91
conf/wg/wg93,119
conf/wg/wg94,302
conf/wg/wg95,85
conf/wg/wg96,73
conf/wg/wg98,71
conf/wh/wh2010,301
conf/wh/wh2011,124
conf/wh/wh2012,151
conf/wh/wh2013,56
conf/wh/wh2014,35
conf/wh/wh2015,55
conf/wi/wi1985,72
conf/wi/wi1986,12
conf/wi/wi1987,35
conf/wi/wi1989,44
conf/wi/wi1991,69
conf/wia/ciaa2000,110
conf/wia/ciaa2001,53
conf/wia/ciaa2002,79
conf/wia/ciaa2003,154
conf/wia/ciaa2004,119
conf/wia/ciaa2005,85
conf/wia/ciaa2006,83
conf/wia/ciaa2007,256
conf/wia/ciaa2008,85
conf/wia/ciaa2009,89
conf/wia/ciaa2010,102
conf/wia/ciaa2011,52
conf/wia/ciaa2012,86
conf/wia/ciaa2013,79
conf/wia/ciaa2014,39
conf/wia/ciaa2015,38
conf/wia/ciaa2016,44
conf/wia/ciaa2017,17
conf/wia/ciaa2018,18
conf/wia/ciaa2019,6
conf/wia/wia1996,46
conf/wia/wia1998,38
conf/wia/wia1999,64
conf/wiced/wiced2016,1
conf/wiced/wiced2017,3
conf/wicon/wicon2014,20
conf/wicon/wicon2016,4
conf/wicon/wicon2017,5
conf/wicon/wicon2018,1
conf/wicsa/soar2009,44
conf/wicsa/wicsa2002,296
conf/wicsa/wicsac2012,67
conf/wicsa/wicsac2014,55
conf/widecom/widecom2019,6
conf/widm/widm1999,131
conf/widm/widm2001,143
conf/widm/widm2002,184
conf/widm/widm2003,241
conf/widm/widm2004,191
conf/widm/widm2005,350
conf/widm/widm2006,41
conf/widm/widm2007,96
conf/widm/widm2008,107
conf/widm/widm2009,81
conf/widm/widm2012,57
conf/wiflex/wiflex2013,23
conf/wikis/opensym2013,39
conf/wikis/opensym2014,92
conf/wikis/opensym2015,11
conf/wikis/opensym2015c,4
conf/wikis/opensym2016,19
conf/wikis/opensym2016c,5
conf/wikis/opensym2017,26
conf/wikis/opensym2017c,1
conf/wikis/opensym2018,12
conf/wikis/opensym2019,6
conf/wikis/opensym2020,1
conf/wikis/wikis2005,59
conf/wikis/wikis2006,51
conf/wikis/wikis2007,8
conf/wikis/wikis2008,19
conf/wikis/wikis2009,4
conf/wikis/wikis2010,4
conf/wikis/wikis2011,58
conf/wikis/wikis2012,47
conf/wilf/wilf2003,30
conf/wilf/wilf2005,135
conf/wilf/wilf2007,249
conf/wilf/wilf2009,111
conf/wilf/wilf2011,80
conf/wilf/wilf2013,39
conf/wilf/wilf2016,15
conf/wilf/wilf2018,6
conf/wimbi/wimbi2006,96
conf/wims/wims2011,202
conf/wims/wims2012,145
conf/wims/wims2013,104
conf/wims/wims2014,138
conf/wims/wims2015,42
conf/wims/wims2016,12
conf/wims/wims2017,51
conf/wims/wims2018,62
conf/wims/wims2019,14
conf/wine/wine2005,499
conf/wine/wine2006,296
conf/wine/wine2007,581
conf/wine/wine2008,560
conf/wine/wine2009,511
conf/wine/wine2010,372
conf/wine/wine2011,203
conf/wine/wine2012,265
conf/wine/wine2013,120
conf/wine/wine2014,160
conf/wine/wine2015,74
conf/wine/wine2016,91
conf/wine/wine2017,48
conf/wine/wine2018,20
conf/wine/wine2019,8
conf/winsys/winsys2015,13
conf/winsys/winsys2016,9
conf/winsys/winsys2017,7
conf/wiopt/wiopt2008,3
conf/wipsce/wipsce2012,84
conf/wipsce/wipsce2013,109
conf/wipsce/wipsce2014,203
conf/wipsce/wipsce2015,189
conf/wipsce/wipsce2016,95
conf/wipsce/wipsce2017,77
conf/wipsce/wipsce2018,32
